oshpd_id,FacilityName2,CountyName,system,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Stroke,33909,41,55,34.42948,-119.72317,No,No
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,300-499,Nonprofit,Urban,Non-Teaching,COVID-19 History,33909,41,381,34.42948,-119.72317,No,No
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,33909,41,1076,34.42948,-119.72317,No,No
106420514,Santa Barbara Cottage Hospital,Santa Barbara,N/A,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,33909,41,33909,34.42948,-119.72317,No,No
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Mental Health,8465,8,551,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Respiratory,8465,8,67,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Pneumonia,8465,8,179,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Substance Abuse,8465,8,802,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Cardiac,8465,8,11,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Cancer,8465,8,150,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Obesity,8465,8,182,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Hypertension,8465,8,2276,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Sepsis,8465,8,69,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,COPD,8465,8,186,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Asthma,8465,8,410,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Diabetes,8465,8,847,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Homeless,8465,8,41,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Stroke,8465,8,50,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,COVID-19 History,8465,8,86,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,Active COVID-19,8465,8,276,34.60243,-120.12721,No,Yes
106420522,Santa Ynez Valley Cottage Hospital,Santa Barbara,N/A,Jan-49,Nonprofit,Rural,Non-Teaching,All ED Visits,8465,8,8465,34.60243,-120.12721,No,Yes
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Substance Abuse,57342,42,8542,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Respiratory,57342,42,65,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,57342,42,616,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Cardiac,57342,42,195,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Mental Health,57342,42,2028,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Cancer,57342,42,112,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Obesity,57342,42,702,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Hypertension,57342,42,10519,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Sepsis,57342,42,165,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,COPD,57342,42,788,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Asthma,57342,42,3530,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Diabetes,57342,42,6266,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Homeless,57342,42,2423,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Stroke,57342,42,52,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,COVID-19 History,57342,42,475,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,Active COVID-19,57342,42,1755,37.36332,-121.84837,No,No
106430705,Regional Medical Center of San Jose,Santa Clara,HCA Healthcare Corporation,200-299,Investor Owned,Urban,Non-Teaching,All ED Visits,57342,42,57342,37.36332,-121.84837,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Substance Abuse,47007,40,5203,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Mental Health,47007,40,4292,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Respiratory,47007,40,82,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,47007,40,326,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Cardiac,47007,40,67,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Cancer,47007,40,552,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Obesity,47007,40,467,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,47007,40,13252,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Sepsis,47007,40,58,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,COPD,47007,40,764,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Asthma,47007,40,2027,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Diabetes,47007,40,5280,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Homeless,47007,40,1526,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Stroke,47007,40,51,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,COVID-19 History,47007,40,513,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,47007,40,1597,37.36779,-122.07801,No,No
106430763,El Camino Health,Santa Clara,N/A,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,47007,40,47007,37.36779,-122.07801,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Substance Abuse,39734,35,3081,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Mental Health,39734,35,2289,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Respiratory,39734,35,67,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,39734,35,401,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Cardiac,39734,35,69,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Cancer,39734,35,298,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Obesity,39734,35,689,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Hypertension,39734,35,9469,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Sepsis,39734,35,94,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,COPD,39734,35,650,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Asthma,39734,35,2408,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Diabetes,39734,35,3726,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Homeless,39734,35,630,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Stroke,39734,35,57,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,COVID-19 History,39734,35,519,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,Active COVID-19,39734,35,1151,37.25116,-121.9449,No,No
106430779,Good Samaritan Hospital – San Jose,Santa Clara,HCA Healthcare Corporation,300-499,Investor Owned,Urban,Non-Teaching,All ED Visits,39734,35,39734,37.25116,-121.9449,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Substance Abuse,39335,25,7449,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Mental Health,39335,25,6471,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Respiratory,39335,25,31,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Pneumonia,39335,25,417,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Cardiac,39335,25,52,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Cancer,39335,25,140,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Obesity,39335,25,1454,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Hypertension,39335,25,9293,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Sepsis,39335,25,35,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,COPD,39335,25,668,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Asthma,39335,25,3585,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Diabetes,39335,25,5054,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Homeless,39335,25,866,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Stroke,39335,25,16,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,COVID-19 History,39335,25,331,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,Active COVID-19,39335,25,1009,37.32714,-121.93727,No,No
106430837,O'Connor Hospital,Santa Clara,Verity Health System,300-499,Government,Urban,Non-Teaching,All ED Visits,39335,25,39335,37.32714,-121.93727,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Substance Abuse,58856,36,4909,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Mental Health,58856,36,8601,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,58856,36,390,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,58856,36,940,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cardiac,58856,36,99,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cancer,58856,36,1119,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Obesity,58856,36,3135,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,58856,36,10866,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Sepsis,58856,36,225,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COPD,58856,36,956,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Asthma,58856,36,5561,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Diabetes,58856,36,6066,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Homeless,58856,36,803,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Stroke,58856,36,134,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COVID-19 History,58856,36,600,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,58856,36,1428,37.23924,-121.80269,No,No
106431506,Kaiser Foundation Hospital – San Jose,Santa Clara,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,58856,36,58856,37.23924,-121.80269,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Mental Health,27007,8,3289,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Respiratory,27007,8,28,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Pneumonia,27007,8,349,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Cardiac,27007,8,50,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Cancer,27007,8,64,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Obesity,27007,8,93,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Hypertension,27007,8,5646,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Substance Abuse,27007,8,3731,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Sepsis,27007,8,40,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,COPD,27007,8,193,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Asthma,27007,8,1944,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Diabetes,27007,8,3113,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Homeless,27007,8,133,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Stroke,27007,8,28,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,COVID-19 History,27007,8,477,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,Active COVID-19,27007,8,966,37.03731,-121.57411,No,No
106434138,St. Louise Regional Hospital,Santa Clara,Verity Health System,50-99,Government,Rural,Non-Teaching,All ED Visits,27007,8,27007,37.03731,-121.57411,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Substance Abuse,62703,30,6052,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Respiratory,62703,30,416,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,62703,30,1081,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Cardiac,62703,30,64,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Cancer,62703,30,1966,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Obesity,62703,30,4356,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,62703,30,15170,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Sepsis,62703,30,271,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Mental Health,62703,30,11656,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,COPD,62703,30,1311,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Asthma,62703,30,6059,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Diabetes,62703,30,8148,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Homeless,62703,30,421,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Stroke,62703,30,180,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,COVID-19 History,62703,30,752,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,62703,30,1206,37.334597,-121.995774,No,No
106434153,Kaiser Foundation Hospital – Santa Clara,Santa Clara,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,62703,30,62703,37.334597,-121.995774,No,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Substance Abuse,24835,16,3269,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Mental Health,24835,16,3193,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Respiratory,24835,16,24,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,24835,16,246,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Cardiac,24835,16,35,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Cancer,24835,16,168,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Obesity,24835,16,324,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,24835,16,4166,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Sepsis,24835,16,48,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,COPD,24835,16,289,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Asthma,24835,16,1455,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Diabetes,24835,16,2506,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Homeless,24835,16,815,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Stroke,24835,16,27,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,COVID-19 History,24835,16,685,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,24835,16,558,36.92839,-121.79173,Yes,No
106444013,Watsonville Community Hospital,Santa Cruz,N/A,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,24835,16,24835,36.92839,-121.79173,Yes,No
106450936,Mayers Memorial Hospital,Shasta,N/A,100-149,Government,Frontier,Non-Teaching,Mental Health,3884,6,449,41.02423,-121.42442,Yes,Yes
106450936,Mayers Memorial Hospital,Shasta,N/A,100-149,Government,Frontier,Non-Teaching,Respiratory,3884,6,7,41.02423,-121.42442,Yes,Yes
106450936,Mayers Memorial Hospital,Shasta,N/A,100-149,Government,Frontier,Non-Teaching,Pneumonia,3884,6,98,41.02423,-121.42442,Yes,Yes
106450936,Mayers Memorial Hospital,Shasta,N/A,100-149,Government,Frontier,Non-Teaching,Substance Abuse,3884,6,834,41.02423,-121.42442,Yes,Yes
